x position        y position        field value
    0.99        0.7        9.96123
    1        0.7        9.98678
    0.51        0.71        9.45888
    0.52        0.71        9.45934
    0.53        0.71        9.46017
    0.54        0.71        9.46137
    0.55        0.71        9.46295
    0.56        0.71        9.46489
    0.57        0.71        9.46722
    0.58        0.71        9.46992
    0.59        0.71        9.47299
    0.6        0.71        9.47645
    0.61        0.71        9.4803
    0.62        0.71        9.48454
    0.63        0.71        9.48916
    0.64        0.71        9.49419
    0.65        0.71        9.49962
    0.66        0.71        9.50545
    0.67        0.71        9.5117
    0.68        0.71        9.51836
    0.69        0.71        9.52545
    0.7        0.71        9.53275
    0.71        0.71        9.54026
    0.72        0.71        9.54799
    0.73        0.71        9.55595
    0.74        0.71        9.56438
    0.75        0.71        9.57328
    0.76        0.71        9.58266
    0.77        0.71        9.59253
    0.78        0.71        9.60291
    0.79        0.71        9.6138
    0.8        0.71        9.62522
    0.81        0.71        9.63718
    0.82        0.71        9.64969
    0.83        0.71        9.66276
    0.84        0.71        9.67641
    0.85        0.71        9.69066
    0.86        0.71        9.70551
    0.87        0.71        9.72099
    0.88        0.71        9.7371
    0.89        0.71        9.75388
    0.9        0.71        9.77132
    0.91        0.71        9.78946
    0.92        0.71        9.80831
    0.93        0.71        9.82788
    0.94        0.71        9.84821
    0.95        0.71        9.86929
    0.96        0.71        9.89117
    0.97        0.71        9.91385
    0.98        0.71        9.93736
    0.99        0.71        9.96172
    1        0.71        9.98694
    0.51        0.72        9.4683
    0.52        0.72        9.46873
    0.53        0.72        9.46953
    0.54        0.72        9.47069
    0.55        0.72        9.47222
    0.56        0.72        9.47411
    0.57        0.72        9.47636
    0.58        0.72        9.47899
    0.59        0.72        9.48199
    0.6        0.72        9.48536
    0.61        0.72        9.48911
    0.62        0.72        9.49324
    0.63        0.72        9.49776
    0.64        0.72        9.50267
    0.65        0.72        9.50797
    0.66        0.72        9.51366
    0.67        0.72        9.51977
    0.68        0.72        9.52628
    0.69        0.72        9.53321
    0.7        0.72        9.54056
    0.71        0.72        9.54812
    0.72        0.72        9.5559
    0.73        0.72        9.56389
    0.74        0.72        9.57212
    0.75        0.72        9.58081
    0.76        0.72        9.58997
    0.77        0.72        9.59962
    0.78        0.72        9.60977
    0.79        0.72        9.62042
    0.8        0.72        9.63159
    0.81        0.72        9.64329
    0.82        0.72        9.65554
    0.83        0.72        9.66834
    0.84        0.72        9.68172
    0.85        0.72        9.69568
    0.86        0.72        9.71024
    0.87        0.72        9.72542
    0.88        0.72        9.74124
    0.89        0.72        9.7577
    0.9        0.72        9.77483
    0.91        0.72        9.79265
    0.92        0.72        9.81118
    0.93        0.72        9.83042
    0.94        0.72        9.85041
    0.95        0.72        9.87117
    0.96        0.72        9.89271
    0.97        0.72        9.91505
    0.98        0.72        9.93822
    0.99        0.72        9.96223
    1        0.72        9.98711
    0.51        0.73        9.47825
    0.52        0.73        9.47866
    0.53        0.73        9.47943
    0.54        0.73        9.48054
    0.55        0.73        9.48202
    0.56        0.73        9.48385
    0.57        0.73        9.48604
    0.58        0.73        9.48859
    0.59        0.73        9.49151
    0.6        0.73        9.49479
    0.61        0.73        9.49844
    0.62        0.73        9.50247
    0.63        0.73        9.50687
    0.64        0.73        9.51165
    0.65        0.73        9.51682
    0.66        0.73        9.52237
    0.67        0.73        9.52833
    0.68        0.73        9.53468
    0.69        0.73        9.54145
    0.7        0.73        9.54863
    0.71        0.73        9.55623
    0.72        0.73        9.56403
    0.73        0.73        9.57205
    0.74        0.73        9.58029
    0.75        0.73        9.58877
    0.76        0.73        9.5977
    0.77        0.73        9.60712
    0.78        0.73        9.61702
    0.79        0.73        9.62742
    0.8        0.73        9.63833
    0.81        0.73        9.64977
    0.82        0.73        9.66173
    0.83        0.73        9.67425
    0.84        0.73        9.68734
    0.85        0.73        9.701
    0.86        0.73        9.71526
    0.87        0.73        9.73012
    0.88        0.73        9.74562
    0.89        0.73        9.76176
    0.9        0.73        9.77856
    0.91        0.73        9.79604
    0.92        0.73        9.81422
    0.93        0.73        9.83312
    0.94        0.73        9.85276
    0.95        0.73        9.87316
    0.96        0.73        9.89434
    0.97        0.73        9.91632
    0.98        0.73        9.93913
    0.99        0.73        9.96278
    1        0.73        9.9873
    0.51        0.74        9.48875
    0.52        0.74        9.48914
    0.53        0.74        9.48987
    0.54        0.74        9.49094
    0.55        0.74        9.49236
    0.56        0.74        9.49414
    0.57        0.74        9.49626
    0.58        0.74        9.49874
    0.59        0.74        9.50157
    0.6        0.74        9.50475
    0.61        0.74        9.5083
    0.62        0.74        9.51222
    0.63        0.74        9.5165
    0.64        0.74        9.52115
    0.65        0.74        9.52618
    0.66        0.74        9.53159
    0.67        0.74        9.53739
    0.68        0.74        9.54358
    0.69        0.74        9.55017
    0.7        0.74        9.55716
    0.71        0.74        9.56457
    0.72        0.74        9.5724
    0.73        0.74        9.58044
    0.74        0.74        9.58869
    0.75        0.74        9.59716
    0.76        0.74        9.60586
    0.77        0.74        9.61503
    0.78        0.74        9.62467
    0.79        0.74        9.63481
    0.8        0.74        9.64545
    0.81        0.74        9.6566
    0.82        0.74        9.66828
    0.83        0.74        9.6805
    0.84        0.74        9.69328
    0.85        0.74        9.70663
    0.86        0.74        9.72056
    0.87        0.74        9.7351
    0.88        0.74        9.75025
    0.89        0.74        9.76605
    0.9        0.74        9.7825
    0.91        0.74        9.79962
    0.92        0.74        9.81744
    0.93        0.74        9.83598
    0.94        0.74        9.85525
    0.95        0.74        9.87527
    0.96        0.74        9.89607
    0.97        0.74        9.91767
    0.98        0.74        9.94009
    0.99        0.74        9.96336
    1        0.74        9.98749
    0.51        0.75        9.49981
    0.52        0.75        9.50017
    0.53        0.75        9.50086
    0.54        0.75        9.50189
    0.55        0.75        9.50326
    0.56        0.75        9.50497
    0.57        0.75        9.50702
    0.58        0.75        9.50942
    0.59        0.75        9.51216
    0.6        0.75        9.51525
    0.61        0.75        9.5187
    0.62        0.75        9.52249
    0.63        0.75        9.52665
    0.64        0.75        9.53117
    0.65        0.75        9.53606
    0.66        0.75        9.54132
    0.67        0.75        9.54695
    0.68        0.75        9.55297
    0.69        0.75        9.55938
    0.7        0.75        9.56619
    0.71        0.75        9.5734
    0.72        0.75        9.58102
    0.73        0.75        9.58906
    0.74        0.75        9.59731
    0.75        0.75        9.60577
    0.76        0.75        9.61445
    0.77        0.75        9.62336
    0.78        0.75        9.63274
    0.79        0.75        9.6426
    0.8        0.75        9.65295
    0.81        0.75        9.66381
    0.82        0.75        9.67518
    0.83        0.75        9.68709
    0.84        0.75        9.69955
    0.85        0.75        9.71256
    0.86        0.75        9.72616
    0.87        0.75        9.74035
    0.88        0.75        9.75515
    0.89        0.75        9.77059
    0.9        0.75        9.78667
    0.91        0.75        9.80342
    0.92        0.75        9.82085
    0.93        0.75        9.839
    0.94        0.75        9.85788
    0.95        0.75        9.8775
    0.96        0.75        9.89791
    0.97        0.75        9.9191
    0.98        0.75        9.94112
    0.99        0.75        9.96397
    1        0.75        9.9877
    0.51        0.76        9.51143
    0.52        0.76        9.51176
    0.53        0.76        9.51242
    0.54        0.76        9.5134
    0.55        0.76        9.51472
    0.56        0.76        9.51637
    0.57        0.76        9.51835
    0.58        0.76        9.52066
    0.59        0.76        9.52331
    0.6        0.76        9.5263
    0.61        0.76        9.52964
    0.62        0.76        9.53332
    0.63        0.76        9.53734
    0.64        0.76        9.54173
    0.65        0.76        9.54646
    0.66        0.76        9.55157
    0.67        0.76        9.55704
    0.68        0.76        9.56288
    0.69        0.76        9.5691
    0.7        0.76        9.57571
    0.71        0.76        9.58272
    0.72        0.76        9.59012
    0.73        0.76        9.59794
    0.74        0.76        9.60617
    0.75        0.76        9.6146
    0.76        0.76        9.62325
    0.77        0.76        9.63212
    0.78        0.76        9.64122
    0.79        0.76        9.6508
    0.8        0.76        9.66085
    0.81        0.76        9.6714
    0.82        0.76        9.68246
    0.83        0.76        9.69404
    0.84        0.76        9.70616
    0.85        0.76        9.71883
    0.86        0.76        9.73207
    0.87        0.76        9.74589
    0.88        0.76        9.76032
    0.89        0.76        9.77537
    0.9        0.76        9.79107
    0.91        0.76        9.80742
    0.92        0.76        9.82446
    0.93        0.76        9.84219
    0.94        0.76        9.86066
    0.95        0.76        9.87986
    0.96        0.76        9.89984
    0.97        0.76        9.92061
    0.98        0.76        9.9422
    0.99        0.76        9.96462
    1        0.76        9.98791
    0.51        0.77        9.52362
    0.52        0.77        9.52392
    0.53        0.77        9.52454
    0.54        0.77        9.52548
    0.55        0.77        9.52674
    0.56        0.77        9.52833
    0.57        0.77        9.53023
    0.58        0.77        9.53246
    0.59        0.77        9.53502
    0.6        0.77        9.53791
    0.61        0.77        9.54113
    0.62        0.77        9.54469
    0.63        0.77        9.54858
    0.64        0.77        9.55282
    0.65        0.77        9.55741
    0.66        0.77        9.56235
    0.67        0.77        9.56765
    0.68        0.77        9.57331
    0.69        0.77        9.57934
    0.7        0.77        9.58574
    0.71        0.77        9.59253
    0.72        0.77        9.59971
    0.73        0.77        9.60729
    0.74        0.77        9.61528
    0.75        0.77        9.62368
    0.76        0.77        9.63228
    0.77        0.77        9.6411
    0.78        0.77        9.65014
    0.79        0.77        9.65941
    0.8        0.77        9.66915
    0.81        0.77        9.67938
    0.82        0.77        9.69011
    0.83        0.77        9.70135
    0.84        0.77        9.71311
    0.85        0.77        9.72542
    0.86        0.77        9.73829
    0.87        0.77        9.75173
    0.88        0.77        9.76577
    0.89        0.77        9.78042
    0.9        0.77        9.79571
    0.91        0.77        9.81164
    0.92        0.77        9.82826
    0.93        0.77        9.84556
    0.94        0.77        9.86359
    0.95        0.77        9.88236
    0.96        0.77        9.90189
    0.97        0.77        9.92221
    0.98        0.77        9.94334
    0.99        0.77        9.96531
    1        0.77        9.98814
    0.51        0.78        9.53639
    0.52        0.78        9.53667
    0.53        0.78        9.53725
    0.54        0.78        9.53814
    0.55        0.78        9.53935
    0.56        0.78        9.54087
    0.57        0.78        9.5427
    0.58        0.78        9.54484
    0.59        0.78        9.5473
    0.6        0.78        9.55009
    0.61        0.78        9.55319
    0.62        0.78        9.55662
    0.63        0.78        9.56038
    0.64        0.78        9.56447
    0.65        0.78        9.5689
    0.66        0.78        9.57367
    0.67        0.78        9.57879
    0.68        0.78        9.58426
    0.69        0.78        9.59009
    0.7        0.78        9.59629
    0.71        0.78        9.60286
    0.72        0.78        9.6098
    0.73        0.78        9.61714
    0.74        0.78        9.62487
    0.75        0.78        9.633
    0.76        0.78        9.64155
    0.77        0.78        9.65031
    0.78        0.78        9.65927
    0.79        0.78        9.66845
    0.8        0.78        9.67787
    0.81        0.78        9.68777
    0.82        0.78        9.69815
    0.83        0.78        9.70903
    0.84        0.78        9.72042
    0.85        0.78        9.73235
    0.86        0.78        9.74483
    0.87        0.78        9.75787
    0.88        0.78        9.7715
    0.89        0.78        9.78574
    0.9        0.78        9.80059
    0.91        0.78        9.81609
    0.92        0.78        9.83226
    0.93        0.78        9.84911
    0.94        0.78        9.86668
    0.95        0.78        9.88498
    0.96        0.78        9.90404
    0.97        0.78        9.92389
    0.98        0.78        9.94454
    0.99        0.78        9.96603
    1        0.78        9.98838
    0.51        0.79        9.54976
    0.52        0.79        9.55
    0.53        0.79        9.55055
    0.54        0.79        9.5514
    0.55        0.79        9.55254
    0.56        0.79        9.55399
    0.57        0.79        9.55574
    0.58        0.79        9.5578
    0.59        0.79        9.56016
    0.6        0.79        9.56284
    0.61        0.79        9.56582
    0.62        0.79        9.56912
    0.63        0.79        9.57274
    0.64        0.79        9.57668
    0.65        0.79        9.58095
    0.66        0.79        9.58555
    0.67        0.79        9.59049
    0.68        0.79        9.59576
    0.69        0.79        9.60139
    0.7        0.79        9.60736
    0.71        0.79        9.6137
    0.72        0.79        9.62041
    0.73        0.79        9.62749
    0.74        0.79        9.63495
    0.75        0.79        9.64281
    0.76        0.79        9.65107
    0.77        0.79        9.65975
    0.78        0.79        9.66863
    0.79        0.79        9.67771
    0.8        0.79        9.68702
    0.81        0.79        9.69656
    0.82        0.79        9.70658
    0.83        0.79        9.71709
    0.84        0.79        9.7281
    0.85        0.79        9.73964
    0.86        0.79        9.75171
    0.87        0.79        9.76433
    0.88        0.79        9.77753
    0.89        0.79        9.79133
    0.9        0.79        9.80573
    0.91        0.79        9.82078
    0.92        0.79        9.83647
    0.93        0.79        9.85285
    0.94        0.79        9.86994
    0.95        0.79        9.88775
    0.96        0.79        9.90632
    0.97        0.79        9.92566
    0.98        0.79        9.94581
    0.99        0.79        9.96679
    1        0.79        9.98864
    0.51        0.8        9.56372
    0.52        0.8        9.56394
    0.53        0.8        9.56445
    0.54        0.8        9.56525
    0.55        0.8        9.56633
    0.56        0.8        9.56771
    0.57        0.8        9.56939
    0.58        0.8        9.57135
    0.59        0.8        9.57362
    0.6        0.8        9.57618
    0.61        0.8        9.57904
    0.62        0.8        9.58221
    0.63        0.8        9.58569
    0.64        0.8        9.58947
    0.65        0.8        9.59357
    0.66        0.8        9.59799
    0.67        0.8        9.60274
    0.68        0.8        9.60781
    0.69        0.8        9.61322
    0.7        0.8        9.61898
    0.71        0.8        9.62508
    0.72        0.8        9.63153
    0.73        0.8        9.63835
    0.74        0.8        9.64555
    0.75        0.8        9.65312
    0.76        0.8        9.66108
    0.77        0.8        9.66945
    0.78        0.8        9.67822
    0.79        0.8        9.6872
    0.8        0.8        9.69638
    0.81        0.8        9.70579
    0.82        0.8        9.71543
    0.83        0.8        9.72555
    0.84        0.8        9.73616
    0.85        0.8        9.74728
    0.86        0.8        9.75893
    0.87        0.8        9.77112
    0.88        0.8        9.78387
    0.89        0.8        9.7972
    0.9        0.8        9.81114
    0.91        0.8        9.8257
    0.92        0.8        9.84091
    0.93        0.8        9.85679
    0.94        0.8        9.87337
    0.95        0.8        9.89066
    0.96        0.8        9.90871
    0.97        0.8        9.92753
    0.98        0.8        9.94715
    0.99        0.8        9.9676
    1        0.8        9.9889
    0.51        0.81        9.5783
    0.52        0.81        9.57849
    0.53        0.81        9.57896
    0.54        0.81        9.5797
    0.55        0.81        9.58073
    0.56        0.81        9.58204
    0.57        0.81        9.58363
    0.58        0.81        9.58551
    0.59        0.81        9.58767
    0.6        0.81        9.59012
    0.61        0.81        9.59286
    0.62        0.81        9.59589
    0.63        0.81        9.59922
    0.64        0.81        9.60284
    0.65        0.81        9.60677
    0.66        0.81        9.61101
    0.67        0.81        9.61556
    0.68        0.81        9.62043
    0.69        0.81        9.62562
    0.7        0.81        9.63114
    0.71        0.81        9.637
    0.72        0.81        9.6432
    0.73        0.81        9.64975
    0.74        0.81        9.65666
    0.75        0.81        9.66393
    0.76        0.81        9.67159
    0.77        0.81        9.67963
    0.78        0.81        9.68807
    0.79        0.81        9.69692
    0.8        0.81        9.70597
    0.81        0.81        9.71522
    0.82        0.81        9.7247
    0.83        0.81        9.73442
    0.84        0.81        9.74462
    0.85        0.81        9.75531
    0.86        0.81        9.76651
    0.87        0.81        9.77824
    0.88        0.81        9.79052
    0.89        0.81        9.80338
    0.9        0.81        9.81682
    0.91        0.81        9.83088
    0.92        0.81        9.84557
    0.93        0.81        9.86093
    0.94        0.81        9.87697
    0.95        0.81        9.89373
    0.96        0.81        9.91123
    0.97        0.81        9.92949
    0.98        0.81        9.94855
    0.99        0.81        9.96844
    1        0.81        9.98919
    0.51        0.82        9.59349
    0.52        0.82        9.59366
    0.53        0.82        9.59409
    0.54        0.82        9.59478
    0.55        0.82        9.59575
    0.56        0.82        9.59699
    0.57        0.82        9.5985
    0.58        0.82        9.60028
    0.59        0.82        9.60234
    0.6        0.82        9.60467
    0.61        0.82        9.60728
    0.62        0.82        9.61017
    0.63        0.82        9.61335
    0.64        0.82        9.61681
    0.65        0.82        9.62057
    0.66        0.82        9.62462
    0.67        0.82        9.62897
    0.68        0.82        9.63362
    0.69        0.82        9.63859
    0.7        0.82        9.64387
    0.71        0.82        9.64948
    0.72        0.82        9.65541
    0.73        0.82        9.66168
    0.74        0.82        9.6683
    0.75        0.82        9.67527
    0.76        0.82        9.68261
    0.77        0.82        9.69032
    0.78        0.82        9.69841
    0.79        0.82        9.7069
    0.8        0.82        9.7158
    0.81        0.82        9.72489
    0.82        0.82        9.73419
    0.83        0.82        9.74371
    0.84        0.82        9.75347
    0.85        0.82        9.76372
    0.86        0.82        9.77446
    0.87        0.82        9.78571
    0.88        0.82        9.79751
    0.89        0.82        9.80986
    0.9        0.82        9.82279
    0.91        0.82        9.83632
    0.92        0.82        9.85048
    0.93        0.82        9.86528
    0.94        0.82        9.88077
    0.95        0.82        9.89696
    0.96        0.82        9.91388
    0.97        0.82        9.93156
    0.98        0.82        9.95004
    0.99        0.82        9.96933
    1        0.82        9.98948
    0.51        0.83        9.60932
    0.52        0.83        9.60946
    0.53        0.83        9.60985
    0.54        0.83        9.61049
    0.55        0.83        9.6114
    0.56        0.83        9.61257
    0.57        0.83        9.61399
    0.58        0.83        9.61568
    0.59        0.83        9.61763
    0.6        0.83        9.61984
    0.61        0.83        9.62232
    0.62        0.83        9.62507
    0.63        0.83        9.62809
    0.64        0.83        9.63139
    0.65        0.83        9.63496
    0.66        0.83        9.63882
    0.67        0.83        9.64297
    0.68        0.83        9.6474
    0.69        0.83        9.65214
    0.7        0.83        9.65718
    0.71        0.83        9.66252
    0.72        0.83        9.66819
    0.73        0.83        9.67417
    0.74        0.83        9.68049
    0.75        0.83        9.68715
    0.76        0.83        9.69416
    0.77        0.83        9.70152
    0.78        0.83        9.70926
    0.79        0.83        9.71737
    0.8        0.83        9.72588
    0.81        0.83        9.73479
    0.82        0.83        9.7439
    0.83        0.83        9.75321
    0.84        0.83        9.76275
    0.85        0.83        9.77253
    0.86        0.83        9.78279
    0.87        0.83        9.79355
    0.88        0.83        9.80484
    0.89        0.83        9.81666
    0.9        0.83        9.82906
    0.91        0.83        9.84204
    0.92        0.83        9.85563
    0.93        0.83        9.86986
    0.94        0.83        9.88476
    0.95        0.83        9.90035
    0.96        0.83        9.91667
    0.97        0.83        9.93374
    0.98        0.83        9.95159
    0.99        0.83        9.97027
    1        0.83        9.9898
    0.51        0.84        9.62579
    0.52        0.84        9.6259
    0.53        0.84        9.62625
    0.54        0.84        9.62685
    0.55        0.84        9.62769
    0.56        0.84        9.62878
    0.57        0.84        9.63012
    0.58        0.84        9.63171
    0.59        0.84        9.63355
    0.6        0.84        9.63564
    0.61        0.84        9.63799
    0.62        0.84        9.6406
    0.63        0.84        9.64346
    0.64        0.84        9.64659
    0.65        0.84        9.64998
    0.66        0.84        9.65364
    0.67        0.84        9.65758
    0.68        0.84        9.66179
    0.69        0.84        9.66629
    0.7        0.84        9.67107
    0.71        0.84        9.67616
    0.72        0.84        9.68154
    0.73        0.84        9.68723
    0.74        0.84        9.69324
    0.75        0.84        9.69958
    0.76        0.84        9.70624
    0.77        0.84        9.71326
    0.78        0.84        9.72062
    0.79        0.84        9.72835
    0.8        0.84        9.73646
    0.81        0.84        9.74495
    0.82        0.84        9.75385
    0.83        0.84        9.76294
    0.84        0.84        9.77224
    0.85        0.84        9.78176
    0.86        0.84        9.79152
    0.87        0.84        9.80177
    0.88        0.84        9.81252
    0.89        0.84        9.8238
    0.9        0.84        9.83563
    0.91        0.84        9.84804
    0.92        0.84        9.86104
    0.93        0.84        9.87467
    0.94        0.84        9.88895
    0.95        0.84        9.90392
    0.96        0.84        9.9196
    0.97        0.84        9.93603
    0.98        0.84        9.95324
    0.99        0.84        9.97126
    1        0.84        9.99012
    0.51        0.85        9.64292
    0.52        0.85        9.643
    0.53        0.85        9.64331
    0.54        0.85        9.64385
    0.55        0.85        9.64463
    0.56        0.85        9.64565
    0.57        0.85        9.6469
    0.58        0.85        9.6484
    0.59        0.85        9.65013
    0.6        0.85        9.6521
    0.61        0.85        9.65431
    0.62        0.85        9.65676
    0.63        0.85        9.65947
    0.64        0.85        9.66242
    0.65        0.85        9.66562
    0.66        0.85        9.66908
    0.67        0.85        9.67281
    0.68        0.85        9.67679
    0.69        0.85        9.68105
    0.7        0.85        9.68558
    0.71        0.85        9.69039
    0.72        0.85        9.69548
    0.73        0.85        9.70087
    0.74        0.85        9.70657
    0.75        0.85        9.71257
    0.76        0.85        9.71889
    0.77        0.85        9.72554
    0.78        0.85        9.73252
    0.79        0.85        9.73985
    0.8        0.85        9.74755
    0.81        0.85        9.75561
    0.82        0.85        9.76406
    0.83        0.85        9.77291
    0.84        0.85        9.78195
    0.85        0.85        9.79119
    0.86        0.85        9.80067
    0.87        0.85        9.81038
    0.88        0.85        9.82058
    0.89        0.85        9.83129
    0.9        0.85        9.84254
    0.91        0.85        9.85434
    0.92        0.85        9.86673
    0.93        0.85        9.87973
    0.94        0.85        9.89336
    0.95        0.85        9.90767
    0.96        0.85        9.92269
    0.97        0.85        9.93844
    0.98        0.85        9.95496
    0.99        0.85        9.9723
    1        0.85        9.99047
    0.51        0.86        9.66071
    0.52        0.86        9.66076
    0.53        0.86        9.66103
    0.54        0.86        9.66152
    0.55        0.86        9.66224
    0.56        0.86        9.66318
    0.57        0.86        9.66435
    0.58        0.86        9.66574
    0.59        0.86        9.66736
    0.6        0.86        9.6692
    0.61        0.86        9.67128
    0.62        0.86        9.67358
    0.63        0.86        9.67612
    0.64        0.86        9.6789
    0.65        0.86        9.68191
    0.66        0.86        9.68517
    0.67        0.86        9.68867
    0.68        0.86        9.69242
    0.69        0.86        9.69643
    0.7        0.86        9.7007
    0.71        0.86        9.70523
    0.72        0.86        9.71003
    0.73        0.86        9.71512
    0.74        0.86        9.72048
    0.75        0.86        9.72614
    0.76        0.86        9.73211
    0.77        0.86        9.73838
    0.78        0.86        9.74497
    0.79        0.86        9.7519
    0.8        0.86        9.75916
    0.81        0.86        9.76678
    0.82        0.86        9.77477
    0.83        0.86        9.78314
    0.84        0.86        9.7919
    0.85        0.86        9.80086
    0.86        0.86        9.81002
    0.87        0.86        9.8194
    0.88        0.86        9.82903
    0.89        0.86        9.83915
    0.9        0.86        9.84979
    0.91        0.86        9.86096
    0.92        0.86        9.8727
    0.93        0.86        9.88504
    0.94        0.86        9.898
    0.95        0.86        9.91163
    0.96        0.86        9.92594
    0.97        0.86        9.94098
    0.98        0.86        9.95678
    0.99        0.86        9.97339
    1        0.86        9.99084
    0.51        0.87        9.67918
    0.52        0.87        9.6792
    0.53        0.87        9.67943
    0.54        0.87        9.67987
    0.55        0.87        9.68052
    0.56        0.87        9.68139
    0.57        0.87        9.68247
    0.58        0.87        9.68376
    0.59        0.87        9.68526
    0.6        0.87        9.68698
    0.61        0.87        9.68892
    0.62        0.87        9.69107
    0.63        0.87        9.69345
    0.64        0.87        9.69604
    0.65        0.87        9.69886
    0.66        0.87        9.70191
    0.67        0.87        9.70519
    0.68        0.87        9.7087
    0.69        0.87        9.71245
    0.7        0.87        9.71645
    0.71        0.87        9.7207
    0.72        0.87        9.72521
    0.73        0.87        9.72997
    0.74        0.87        9.73501
    0.75        0.87        9.74032
    0.76        0.87        9.74591
    0.77        0.87        9.7518
    0.78        0.87        9.75799
    0.79        0.87        9.7645
    0.8        0.87        9.77132
    0.81        0.87        9.77849
    0.82        0.87        9.786
    0.83        0.87        9.79387
    0.84        0.87        9.80212
    0.85        0.87        9.81077
    0.86        0.87        9.8196
    0.87        0.87        9.82863
    0.88        0.87        9.83789
    0.89        0.87        9.84739
    0.9        0.87        9.85739
    0.91        0.87        9.86791
    0.92        0.87        9.87898
    0.93        0.87        9.89063
    0.94        0.87        9.90289
    0.95        0.87        9.91579
    0.96        0.87        9.92936
    0.97        0.87        9.94365
    0.98        0.87        9.9587
    0.99        0.87        9.97454
    1        0.87        9.99122
    0.51        0.88        9.69834
    0.52        0.88        9.69833
    0.53        0.88        9.69852
    0.54        0.88        9.69891
    0.55        0.88        9.6995
    0.56        0.88        9.70029
    0.57        0.88        9.70127
    0.58        0.88        9.70246
    0.59        0.88        9.70386
    0.6        0.88        9.70545
    0.61        0.88        9.70724
    0.62        0.88        9.70924
    0.63        0.88        9.71144
    0.64        0.88        9.71386
    0.65        0.88        9.71648
    0.66        0.88        9.71931
    0.67        0.88        9.72237
    0.68        0.88        9.72564
    0.69        0.88        9.72913
    0.7        0.88        9.73286
    0.71        0.88        9.73682
    0.72        0.88        9.74102
    0.73        0.88        9.74546
    0.74        0.88        9.75015
    0.75        0.88        9.75511
    0.76        0.88        9.76033
    0.77        0.88        9.76582
    0.78        0.88        9.7716
    0.79        0.88        9.77768
    0.8        0.88        9.78405
    0.81        0.88        9.79074
    0.82        0.88        9.79777
    0.83        0.88        9.80513
    0.84        0.88        9.81285
    0.85        0.88        9.82094
    0.86        0.88        9.82942
    0.87        0.88        9.83808
    0.88        0.88        9.84695
    0.89        0.88        9.85604
    0.9        0.88        9.86538
    0.91        0.88        9.87522
    0.92        0.88        9.88559
    0.93        0.88        9.89651
    0.94        0.88        9.90803
    0.95        0.88        9.92017
    0.96        0.88        9.93297
    0.97        0.88        9.94648
    0.98        0.88        9.96072
    0.99        0.88        9.97576
    1        0.88        9.99163
    0.51        0.89        9.71819
    0.52        0.89        9.71815
    0.53        0.89        9.7183
    0.54        0.89        9.71864
    0.55        0.89        9.71917
    0.56        0.89        9.71988
    0.57        0.89        9.72078
    0.58        0.89        9.72187
    0.59        0.89        9.72314
    0.6        0.89        9.72461
    0.61        0.89        9.72626
    0.62        0.89        9.7281
    0.63        0.89        9.73014
    0.64        0.89        9.73236
    0.65        0.89        9.73479
    0.66        0.89        9.73741
    0.67        0.89        9.74023
    0.68        0.89        9.74325
    0.69        0.89        9.74649
    0.7        0.89        9.74993
    0.71        0.89        9.7536
    0.72        0.89        9.75748
    0.73        0.89        9.7616
    0.74        0.89        9.76594
    0.75        0.89        9.77053
    0.76        0.89        9.77537
    0.77        0.89        9.78046
    0.78        0.89        9.78582
    0.79        0.89        9.79145
    0.8        0.89        9.79736
    0.81        0.89        9.80357
    0.82        0.89        9.81009
    0.83        0.89        9.81693
    0.84        0.89        9.8241
    0.85        0.89        9.83162
    0.86        0.89        9.83951
    0.87        0.89        9.84778
    0.88        0.89        9.85623
    0.89        0.89        9.86489
    0.9        0.89        9.87377
    0.91        0.89        9.8829
    0.92        0.89        9.89253
    0.93        0.89        9.9027
    0.94        0.89        9.91344
    0.95        0.89        9.92479
    0.96        0.89        9.93678
    0.97        0.89        9.94945
    0.98        0.89        9.96286
    0.99        0.89        9.97705
    1        0.89        9.99206
    0.51        0.9        9.73876
    0.52        0.9        9.73869
    0.53        0.9        9.7388
    0.54        0.9        9.73909
    0.55        0.9        9.73955
    0.56        0.9        9.74019
    0.57        0.9        9.741
    0.58        0.9        9.74199
    0.59        0.9        9.74315
    0.6        0.9        9.74448
    0.61        0.9        9.74599
    0.62        0.9        9.74767
    0.63        0.9        9.74954
    0.64        0.9        9.75157
    0.65        0.9        9.75379
    0.66        0.9        9.7562
    0.67        0.9        9.75878
    0.68        0.9        9.76156
    0.69        0.9        9.76453
    0.7        0.9        9.76769
    0.71        0.9        9.77105
    0.72        0.9        9.77462
    0.73        0.9        9.7784
    0.74        0.9        9.78239
    0.75        0.9        9.78661
    0.76        0.9        9.79105
    0.77        0.9        9.79573
    0.78        0.9        9.80066
    0.79        0.9        9.80584
    0.8        0.9        9.81128
    0.81        0.9        9.817
    0.82        0.9        9.823
    0.83        0.9        9.82929
    0.84        0.9        9.8359
    0.85        0.9        9.84284
    0.86        0.9        9.85011
    0.87        0.9        9.85775
    0.88        0.9        9.86577
    0.89        0.9        9.87396
    0.9        0.9        9.88235
    0.91        0.9        9.89097
    0.92        0.9        9.89984
    0.93        0.9        9.90922
    0.94        0.9        9.91915
    0.95        0.9        9.92966
    0.96        0.9        9.9408
    0.97        0.9        9.9526
    0.98        0.9        9.96512
    0.99        0.9        9.97841
    1        0.9        9.99251
    0.51        0.91        9.76005
