x position        y position        field value
    0.53        0.21        9.93781
    0.54        0.21        9.91449
    0.55        0.21        9.89198
    0.56        0.21        9.87029
    0.57        0.21        9.84938
    0.58        0.21        9.82924
    0.59        0.21        9.80985
    0.6        0.21        9.79118
    0.61        0.21        9.77322
    0.62        0.21        9.75596
    0.63        0.21        9.73936
    0.64        0.21        9.72343
    0.65        0.21        9.70813
    0.66        0.21        9.69346
    0.67        0.21        9.67939
    0.68        0.21        9.66592
    0.69        0.21        9.65302
    0.7        0.21        9.64047
    0.71        0.21        9.62824
    0.72        0.21        9.61633
    0.73        0.21        9.60471
    0.74        0.21        9.59361
    0.75        0.21        9.58302
    0.76        0.21        9.57292
    0.77        0.21        9.5633
    0.78        0.21        9.55415
    0.79        0.21        9.54547
    0.8        0.21        9.53724
    0.81        0.21        9.52946
    0.82        0.21        9.52212
    0.83        0.21        9.5152
    0.84        0.21        9.50872
    0.85        0.21        9.50265
    0.86        0.21        9.497
    0.87        0.21        9.49175
    0.88        0.21        9.48691
    0.89        0.21        9.48246
    0.9        0.21        9.4784
    0.91        0.21        9.47474
    0.92        0.21        9.47146
    0.93        0.21        9.46856
    0.94        0.21        9.46604
    0.95        0.21        9.4639
    0.96        0.21        9.46213
    0.97        0.21        9.46074
    0.98        0.21        9.45972
    0.99        0.21        9.45907
    1        0.21        9.45879
    0.51        0.22        9.98719
    0.52        0.22        9.96245
    0.53        0.22        9.93858
    0.54        0.22        9.91556
    0.55        0.22        9.89336
    0.56        0.22        9.87197
    0.57        0.22        9.85136
    0.58        0.22        9.83151
    0.59        0.22        9.81241
    0.6        0.22        9.79403
    0.61        0.22        9.77635
    0.62        0.22        9.75937
    0.63        0.22        9.74305
    0.64        0.22        9.72738
    0.65        0.22        9.71234
    0.66        0.22        9.69792
    0.67        0.22        9.6841
    0.68        0.22        9.67087
    0.69        0.22        9.65821
    0.7        0.22        9.64611
    0.71        0.22        9.63432
    0.72        0.22        9.62285
    0.73        0.22        9.61166
    0.74        0.22        9.60076
    0.75        0.22        9.59035
    0.76        0.22        9.58043
    0.77        0.22        9.57098
    0.78        0.22        9.562
    0.79        0.22        9.55347
    0.8        0.22        9.54539
    0.81        0.22        9.53775
    0.82        0.22        9.53054
    0.83        0.22        9.52375
    0.84        0.22        9.51738
    0.85        0.22        9.51142
    0.86        0.22        9.50587
    0.87        0.22        9.50071
    0.88        0.22        9.49595
    0.89        0.22        9.49158
    0.9        0.22        9.48759
    0.91        0.22        9.48399
    0.92        0.22        9.48076
    0.93        0.22        9.4779
    0.94        0.22        9.47542
    0.95        0.22        9.47331
    0.96        0.22        9.47156
    0.97        0.22        9.47018
    0.98        0.22        9.46917
    0.99        0.22        9.46851
    1        0.22        9.46822
    0.51        0.23        9.98735
    0.52        0.23        9.96294
    0.53        0.23        9.9394
    0.54        0.23        9.91671
    0.55        0.23        9.89483
    0.56        0.23        9.87376
    0.57        0.23        9.85347
    0.58        0.23        9.83394
    0.59        0.23        9.81515
    0.6        0.23        9.79707
    0.61        0.23        9.7797
    0.62        0.23        9.76301
    0.63        0.23        9.74698
    0.64        0.23        9.73159
    0.65        0.23        9.71683
    0.66        0.23        9.70268
    0.67        0.23        9.68913
    0.68        0.23        9.67615
    0.69        0.23        9.66374
    0.7        0.23        9.65188
    0.71        0.23        9.64055
    0.72        0.23        9.62952
    0.73        0.23        9.61878
    0.74        0.23        9.60831
    0.75        0.23        9.5981
    0.76        0.23        9.58837
    0.77        0.23        9.5791
    0.78        0.23        9.57029
    0.79        0.23        9.56193
    0.8        0.23        9.55401
    0.81        0.23        9.54651
    0.82        0.23        9.53944
    0.83        0.23        9.53279
    0.84        0.23        9.52654
    0.85        0.23        9.52069
    0.86        0.23        9.51524
    0.87        0.23        9.51018
    0.88        0.23        9.50551
    0.89        0.23        9.50122
    0.9        0.23        9.4973
    0.91        0.23        9.49376
    0.92        0.23        9.49058
    0.93        0.23        9.48778
    0.94        0.23        9.48533
    0.95        0.23        9.48325
    0.96        0.23        9.48153
    0.97        0.23        9.48016
    0.98        0.23        9.47915
    0.99        0.23        9.4785
    1        0.23        9.4782
    0.51        0.24        9.98753
    0.52        0.24        9.96347
    0.53        0.24        9.94028
    0.54        0.24        9.91793
    0.55        0.24        9.8964
    0.56        0.24        9.87567
    0.57        0.24        9.85572
    0.58        0.24        9.83653
    0.59        0.24        9.81807
    0.6        0.24        9.80032
    0.61        0.24        9.78327
    0.62        0.24        9.76689
    0.63        0.24        9.75117
    0.64        0.24        9.73608
    0.65        0.24        9.72161
    0.66        0.24        9.70775
    0.67        0.24        9.69448
    0.68        0.24        9.68177
    0.69        0.24        9.66962
    0.7        0.24        9.65801
    0.71        0.24        9.64693
    0.72        0.24        9.63636
    0.73        0.24        9.62607
    0.74        0.24        9.61605
    0.75        0.24        9.60627
    0.76        0.24        9.59674
    0.77        0.24        9.58767
    0.78        0.24        9.57904
    0.79        0.24        9.57085
    0.8        0.24        9.56309
    0.81        0.24        9.55575
    0.82        0.24        9.54883
    0.83        0.24        9.54231
    0.84        0.24        9.53619
    0.85        0.24        9.53046
    0.86        0.24        9.52512
    0.87        0.24        9.52017
    0.88        0.24        9.51558
    0.89        0.24        9.51138
    0.9        0.24        9.50754
    0.91        0.24        9.50406
    0.92        0.24        9.50094
    0.93        0.24        9.49819
    0.94        0.24        9.49578
    0.95        0.24        9.49373
    0.96        0.24        9.49203
    0.97        0.24        9.49068
    0.98        0.24        9.48968
    0.99        0.24        9.48903
    1        0.24        9.48872
    0.51        0.25        9.98771
    0.52        0.25        9.96403
    0.53        0.25        9.94121
    0.54        0.25        9.91923
    0.55        0.25        9.89807
    0.56        0.25        9.87771
    0.57        0.25        9.85812
    0.58        0.25        9.83928
    0.59        0.25        9.82117
    0.6        0.25        9.80377
    0.61        0.25        9.78706
    0.62        0.25        9.77101
    0.63        0.25        9.75562
    0.64        0.25        9.74085
    0.65        0.25        9.72669
    0.66        0.25        9.71313
    0.67        0.25        9.70015
    0.68        0.25        9.68773
    0.69        0.25        9.67586
    0.7        0.25        9.66452
    0.71        0.25        9.6537
    0.72        0.25        9.64338
    0.73        0.25        9.63355
    0.74        0.25        9.62398
    0.75        0.25        9.61465
    0.76        0.25        9.60556
    0.77        0.25        9.59669
    0.78        0.25        9.58825
    0.79        0.25        9.58024
    0.8        0.25        9.57266
    0.81        0.25        9.56548
    0.82        0.25        9.55871
    0.83        0.25        9.55233
    0.84        0.25        9.54635
    0.85        0.25        9.54075
    0.86        0.25        9.53552
    0.87        0.25        9.53067
    0.88        0.25        9.52619
    0.89        0.25        9.52207
    0.9        0.25        9.51831
    0.91        0.25        9.5149
    0.92        0.25        9.51185
    0.93        0.25        9.50914
    0.94        0.25        9.50678
    0.95        0.25        9.50477
    0.96        0.25        9.50309
    0.97        0.25        9.50176
    0.98        0.25        9.50077
    0.99        0.25        9.50011
    1        0.25        9.49979
    0.51        0.26        9.98791
    0.52        0.26        9.96463
    0.53        0.26        9.9422
    0.54        0.26        9.92062
    0.55        0.26        9.89985
    0.56        0.26        9.87987
    0.57        0.26        9.86067
    0.58        0.26        9.84221
    0.59        0.26        9.82447
    0.6        0.26        9.80743
    0.61        0.26        9.79108
    0.62        0.26        9.77539
    0.63        0.26        9.76034
    0.64        0.26        9.74591
    0.65        0.26        9.73208
    0.66        0.26        9.71884
    0.67        0.26        9.70617
    0.68        0.26        9.69405
    0.69        0.26        9.68247
    0.7        0.26        9.67141
    0.71        0.26        9.66086
    0.72        0.26        9.6508
    0.73        0.26        9.64123
    0.74        0.26        9.63212
    0.75        0.26        9.62325
    0.76        0.26        9.6146
    0.77        0.26        9.60617
    0.78        0.26        9.59793
    0.79        0.26        9.59012
    0.8        0.26        9.58271
    0.81        0.26        9.5757
    0.82        0.26        9.56909
    0.83        0.26        9.56287
    0.84        0.26        9.55702
    0.85        0.26        9.55155
    0.86        0.26        9.54645
    0.87        0.26        9.54171
    0.88        0.26        9.53733
    0.89        0.26        9.5333
    0.9        0.26        9.52962
    0.91        0.26        9.52629
    0.92        0.26        9.5233
    0.93        0.26        9.52065
    0.94        0.26        9.51834
    0.95        0.26        9.51636
    0.96        0.26        9.51471
    0.97        0.26        9.5134
    0.98        0.26        9.51241
    0.99        0.26        9.51176
    1        0.26        9.51143
    0.51        0.27        9.98812
    0.52        0.27        9.96526
    0.53        0.27        9.94325
    0.54        0.27        9.92209
    0.55        0.27        9.90173
    0.56        0.27        9.88217
    0.57        0.27        9.86337
    0.58        0.27        9.84531
    0.59        0.27        9.82796
    0.6        0.27        9.81132
    0.61        0.27        9.79534
    0.62        0.27        9.78002
    0.63        0.27        9.76533
    0.64        0.27        9.75126
    0.65        0.27        9.73778
    0.66        0.27        9.72488
    0.67        0.27        9.71253
    0.68        0.27        9.70073
    0.69        0.27        9.68945
    0.7        0.27        9.67869
    0.71        0.27        9.66842
    0.72        0.27        9.65864
    0.73        0.27        9.64933
    0.74        0.27        9.64048
    0.75        0.27        9.63208
    0.76        0.27        9.62389
    0.77        0.27        9.61589
    0.78        0.27        9.6081
    0.79        0.27        9.60048
    0.8        0.27        9.59326
    0.81        0.27        9.58643
    0.82        0.27        9.57999
    0.83        0.27        9.57392
    0.84        0.27        9.56823
    0.85        0.27        9.56289
    0.86        0.27        9.55792
    0.87        0.27        9.55329
    0.88        0.27        9.54902
    0.89        0.27        9.54509
    0.9        0.27        9.54149
    0.91        0.27        9.53824
    0.92        0.27        9.53531
    0.93        0.27        9.53272
    0.94        0.27        9.53046
    0.95        0.27        9.52852
    0.96        0.27        9.5269
    0.97        0.27        9.5256
    0.98        0.27        9.52463
    0.99        0.27        9.52397
    1        0.27        9.52364
    0.51        0.28        9.98835
    0.52        0.28        9.96593
    0.53        0.28        9.94437
    0.54        0.28        9.92364
    0.55        0.28        9.90373
    0.56        0.28        9.8846
    0.57        0.28        9.86623
    0.58        0.28        9.84859
    0.59        0.28        9.83166
    0.6        0.28        9.81542
    0.61        0.28        9.79985
    0.62        0.28        9.78492
    0.63        0.28        9.77062
    0.64        0.28        9.75692
    0.65        0.28        9.7438
    0.66        0.28        9.73125
    0.67        0.28        9.71925
    0.68        0.28        9.70778
    0.69        0.28        9.69683
    0.7        0.28        9.68637
    0.71        0.28        9.67641
    0.72        0.28        9.66691
    0.73        0.28        9.65788
    0.74        0.28        9.64929
    0.75        0.28        9.64114
    0.76        0.28        9.63342
    0.77        0.28        9.62588
    0.78        0.28        9.61853
    0.79        0.28        9.61134
    0.8        0.28        9.60432
    0.81        0.28        9.59768
    0.82        0.28        9.59141
    0.83        0.28        9.58551
    0.84        0.28        9.57996
    0.85        0.28        9.57477
    0.86        0.28        9.56993
    0.87        0.28        9.56543
    0.88        0.28        9.56126
    0.89        0.28        9.55743
    0.9        0.28        9.55393
    0.91        0.28        9.55075
    0.92        0.28        9.5479
    0.93        0.28        9.54537
    0.94        0.28        9.54315
    0.95        0.28        9.54125
    0.96        0.28        9.53966
    0.97        0.28        9.53839
    0.98        0.28        9.53743
    0.99        0.28        9.53677
    1        0.28        9.53643
    0.51        0.29        9.98858
    0.52        0.29        9.96664
    0.53        0.29        9.94555
    0.54        0.29        9.92529
    0.55        0.29        9.90584
    0.56        0.29        9.88717
    0.57        0.29        9.86925
    0.58        0.29        9.85206
    0.59        0.29        9.83557
    0.6        0.29        9.81977
    0.61        0.29        9.80462
    0.62        0.29        9.7901
    0.63        0.29        9.7762
    0.64        0.29        9.76289
    0.65        0.29        9.75016
    0.66        0.29        9.73798
    0.67        0.29        9.72634
    0.68        0.29        9.71522
    0.69        0.29        9.7046
    0.7        0.29        9.69447
    0.71        0.29        9.68482
    0.72        0.29        9.67562
    0.73        0.29        9.66688
    0.74        0.29        9.65857
    0.75        0.29        9.65068
    0.76        0.29        9.64321
    0.77        0.29        9.63614
    0.78        0.29        9.62924
    0.79        0.29        9.62249
    0.8        0.29        9.6159
    0.81        0.29        9.60946
    0.82        0.29        9.60337
    0.83        0.29        9.59764
    0.84        0.29        9.59225
    0.85        0.29        9.58721
    0.86        0.29        9.5825
    0.87        0.29        9.57812
    0.88        0.29        9.57407
    0.89        0.29        9.57035
    0.9        0.29        9.56694
    0.91        0.29        9.56385
    0.92        0.29        9.56107
    0.93        0.29        9.55859
    0.94        0.29        9.55643
    0.95        0.29        9.55457
    0.96        0.29        9.55302
    0.97        0.29        9.55176
    0.98        0.29        9.55081
    0.99        0.29        9.55016
    1        0.29        9.54981
    0.51        0.3        9.98883
    0.52        0.3        9.96739
    0.53        0.3        9.94679
    0.54        0.3        9.92703
    0.55        0.3        9.90807
    0.56        0.3        9.88989
    0.57        0.3        9.87245
    0.58        0.3        9.85573
    0.59        0.3        9.83971
    0.6        0.3        9.82435
    0.61        0.3        9.80965
    0.62        0.3        9.79557
    0.63        0.3        9.78209
    0.64        0.3        9.7692
    0.65        0.3        9.75686
    0.66        0.3        9.74507
    0.67        0.3        9.73381
    0.68        0.3        9.72305
    0.69        0.3        9.71278
    0.7        0.3        9.70299
    0.71        0.3        9.69366
    0.72        0.3        9.68478
    0.73        0.3        9.67634
    0.74        0.3        9.66832
    0.75        0.3        9.66071
    0.76        0.3        9.6535
    0.77        0.3        9.64668
    0.78        0.3        9.64024
    0.79        0.3        9.63395
    0.8        0.3        9.62779
    0.81        0.3        9.62177
    0.82        0.3        9.61587
    0.83        0.3        9.61032
    0.84        0.3        9.6051
    0.85        0.3        9.6002
    0.86        0.3        9.59564
    0.87        0.3        9.59139
    0.88        0.3        9.58746
    0.89        0.3        9.58384
    0.9        0.3        9.58053
    0.91        0.3        9.57753
    0.92        0.3        9.57482
    0.93        0.3        9.57241
    0.94        0.3        9.5703
    0.95        0.3        9.56849
    0.96        0.3        9.56697
    0.97        0.3        9.56574
    0.98        0.3        9.5648
    0.99        0.3        9.56415
    1        0.3        9.56379
    0.51        0.31        9.9891
    0.52        0.31        9.96818
    0.53        0.31        9.94811
    0.54        0.31        9.92887
    0.55        0.31        9.91043
    0.56        0.31        9.89276
    0.57        0.31        9.87582
    0.58        0.31        9.8596
    0.59        0.31        9.84407
    0.6        0.31        9.82919
    0.61        0.31        9.81496
    0.62        0.31        9.80133
    0.63        0.31        9.7883
    0.64        0.31        9.77584
    0.65        0.31        9.76392
    0.66        0.31        9.75254
    0.67        0.31        9.74167
    0.68        0.31        9.73129
    0.69        0.31        9.72139
    0.7        0.31        9.71195
    0.71        0.31        9.70296
    0.72        0.31        9.69441
    0.73        0.31        9.68628
    0.74        0.31        9.67856
    0.75        0.31        9.67123
    0.76        0.31        9.66429
    0.77        0.31        9.65773
    0.78        0.31        9.65154
    0.79        0.31        9.64571
    0.8        0.31        9.64
    0.81        0.31        9.63441
    0.82        0.31        9.62893
    0.83        0.31        9.62356
    0.84        0.31        9.61851
    0.85        0.31        9.61378
    0.86        0.31        9.60936
    0.87        0.31        9.60525
    0.88        0.31        9.60144
    0.89        0.31        9.59793
    0.9        0.31        9.59472
    0.91        0.31        9.5918
    0.92        0.31        9.58918
    0.93        0.31        9.58684
    0.94        0.31        9.58478
    0.95        0.31        9.58302
    0.96        0.31        9.58153
    0.97        0.31        9.58032
    0.98        0.31        9.5794
    0.99        0.31        9.57875
    1        0.31        9.57838
    0.51        0.32        9.98938
    0.52        0.32        9.96901
    0.53        0.32        9.94951
    0.54        0.32        9.93082
    0.55        0.32        9.91292
    0.56        0.32        9.89579
    0.57        0.32        9.87939
    0.58        0.32        9.86369
    0.59        0.32        9.84867
    0.6        0.32        9.83429
    0.61        0.32        9.82055
    0.62        0.32        9.8074
    0.63        0.32        9.79484
    0.64        0.32        9.78283
    0.65        0.32        9.77135
    0.66        0.32        9.76039
    0.67        0.32        9.74993
    0.68        0.32        9.73995
    0.69        0.32        9.73043
    0.7        0.32        9.72137
    0.71        0.32        9.71273
    0.72        0.32        9.70452
    0.73        0.32        9.69671
    0.74        0.32        9.6893
    0.75        0.32        9.68227
    0.76        0.32        9.67561
    0.77        0.32        9.66932
    0.78        0.32        9.66339
    0.79        0.32        9.65779
    0.8        0.32        9.65254
    0.81        0.32        9.64739
    0.82        0.32        9.64234
    0.83        0.32        9.63738
    0.84        0.32        9.63251
    0.85        0.32        9.62794
    0.86        0.32        9.62367
    0.87        0.32        9.6197
    0.88        0.32        9.61602
    0.89        0.32        9.61263
    0.9        0.32        9.60952
    0.91        0.32        9.60669
    0.92        0.32        9.60415
    0.93        0.32        9.60188
    0.94        0.32        9.59988
    0.95        0.32        9.59816
    0.96        0.32        9.59671
    0.97        0.32        9.59553
    0.98        0.32        9.59462
    0.99        0.32        9.59397
    1        0.32        9.5936
    0.51        0.33        9.98967
    0.52        0.33        9.9699
    0.53        0.33        9.95098
    0.54        0.33        9.93287
    0.55        0.33        9.91555
    0.56        0.33        9.89899
    0.57        0.33        9.88314
    0.58        0.33        9.868
    0.59        0.33        9.85351
    0.6        0.33        9.83967
    0.61        0.33        9.82644
    0.62        0.33        9.8138
    0.63        0.33        9.80172
    0.64        0.33        9.79018
    0.65        0.33        9.77917
    0.66        0.33        9.76865
    0.67        0.33        9.75862
    0.68        0.33        9.74905
    0.69        0.33        9.73993
    0.7        0.33        9.73125
    0.71        0.33        9.72298
    0.72        0.33        9.71512
    0.73        0.33        9.70765
    0.74        0.33        9.70056
    0.75        0.33        9.69383
    0.76        0.33        9.68747
    0.77        0.33        9.68146
    0.78        0.33        9.67578
    0.79        0.33        9.67044
    0.8        0.33        9.66542
    0.81        0.33        9.66072
    0.82        0.33        9.6561
    0.83        0.33        9.65156
    0.84        0.33        9.6471
    0.85        0.33        9.6427
    0.86        0.33        9.63859
    0.87        0.33        9.63476
    0.88        0.33        9.63121
    0.89        0.33        9.62794
    0.9        0.33        9.62493
    0.91        0.33        9.6222
    0.92        0.33        9.61974
    0.93        0.33        9.61754
    0.94        0.33        9.6156
    0.95        0.33        9.61393
    0.96        0.33        9.61252
    0.97        0.33        9.61136
    0.98        0.33        9.61047
    0.99        0.33        9.60983
    1        0.33        9.60945
    0.51        0.34        9.98998
    0.52        0.34        9.97083
    0.53        0.34        9.95253
    0.54        0.34        9.93504
    0.55        0.34        9.91833
    0.56        0.34        9.90236
    0.57        0.34        9.88711
    0.58        0.34        9.87254
    0.59        0.34        9.85863
    0.6        0.34        9.84534
    0.61        0.34        9.83265
    0.62        0.34        9.82053
    0.63        0.34        9.80896
    0.64        0.34        9.79792
    0.65        0.34        9.78738
    0.66        0.34        9.77732
    0.67        0.34        9.76774
    0.68        0.34        9.7586
    0.69        0.34        9.7499
    0.7        0.34        9.74161
    0.71        0.34        9.73372
    0.72        0.34        9.72622
    0.73        0.34        9.7191
    0.74        0.34        9.71234
    0.75        0.34        9.70594
    0.76        0.34        9.69988
    0.77        0.34        9.69415
    0.78        0.34        9.68875
    0.79        0.34        9.68367
    0.8        0.34        9.67889
    0.81        0.34        9.67442
    0.82        0.34        9.67024
    0.83        0.34        9.66613
    0.84        0.34        9.66207
    0.85        0.34        9.65807
    0.86        0.34        9.65412
    0.87        0.34        9.65044
    0.88        0.34        9.64702
    0.89        0.34        9.64387
    0.9        0.34        9.64098
    0.91        0.34        9.63835
    0.92        0.34        9.63597
    0.93        0.34        9.63384
    0.94        0.34        9.63197
    0.95        0.34        9.63034
    0.96        0.34        9.62897
    0.97        0.34        9.62784
    0.98        0.34        9.62696
    0.99        0.34        9.62632
    1        0.34        9.62594
    0.51        0.35        9.99031
    0.52        0.35        9.97182
    0.53        0.35        9.95417
    0.54        0.35        9.93733
    0.55        0.35        9.92125
    0.56        0.35        9.90592
    0.57        0.35        9.89129
    0.58        0.35        9.87733
    0.59        0.35        9.86401
    0.6        0.35        9.8513
    0.61        0.35        9.83918
    0.62        0.35        9.82761
    0.63        0.35        9.81657
    0.64        0.35        9.80604
    0.65        0.35        9.79601
    0.66        0.35        9.78643
    0.67        0.35        9.77731
    0.68        0.35        9.76862
    0.69        0.35        9.76034
    0.7        0.35        9.75246
    0.71        0.35        9.74497
    0.72        0.35        9.73785
    0.73        0.35        9.73109
    0.74        0.35        9.72468
    0.75        0.35        9.7186
    0.76        0.35        9.71286
    0.77        0.35        9.70742
    0.78        0.35        9.7023
    0.79        0.35        9.69748
    0.8        0.35        9.69296
    0.81        0.35        9.68872
    0.82        0.35        9.68476
    0.83        0.35        9.68108
    0.84        0.35        9.67744
    0.85        0.35        9.67385
    0.86        0.35        9.67028
    0.87        0.35        9.66675
    0.88        0.35        9.66348
    0.89        0.35        9.66045
    0.9        0.35        9.65767
    0.91        0.35        9.65513
    0.92        0.35        9.65284
    0.93        0.35        9.65079
    0.94        0.35        9.64898
    0.95        0.35        9.6474
    0.96        0.35        9.64607
    0.97        0.35        9.64497
    0.98        0.35        9.6441
    0.99        0.35        9.64347
    1        0.35        9.64308
    0.51        0.36        9.99066
    0.52        0.36        9.97286
    0.53        0.36        9.9559
    0.54        0.36        9.93974
    0.55        0.36        9.92435
    0.56        0.36        9.90968
    0.57        0.36        9.8957
    0.58        0.36        9.88238
    0.59        0.36        9.86969
    0.6        0.36        9.85759
    0.61        0.36        9.84605
    0.62        0.36        9.83506
    0.63        0.36        9.82458
    0.64        0.36        9.81459
    0.65        0.36        9.80506
    0.66        0.36        9.79599
    0.67        0.36        9.78735
    0.68        0.36        9.77912
    0.69        0.36        9.77129
    0.7        0.36        9.76384
    0.71        0.36        9.75675
    0.72        0.36        9.75002
    0.73        0.36        9.74363
    0.74        0.36        9.73758
    0.75        0.36        9.73184
    0.76        0.36        9.72641
    0.77        0.36        9.72129
    0.78        0.36        9.71645
    0.79        0.36        9.71191
    0.8        0.36        9.70764
    0.81        0.36        9.70364
    0.82        0.36        9.69991
    0.83        0.36        9.69644
    0.84        0.36        9.69322
    0.85        0.36        9.69003
    0.86        0.36        9.68686
    0.87        0.36        9.68371
    0.88        0.36        9.68058
    0.89        0.36        9.67768
    0.9        0.36        9.67501
    0.91        0.36        9.67258
    0.92        0.36        9.67038
    0.93        0.36        9.6684
    0.94        0.36        9.66665
    0.95        0.36        9.66513
    0.96        0.36        9.66383
    0.97        0.36        9.66276
    0.98        0.36        9.66191
    0.99        0.36        9.66129
    1        0.36        9.66089
    0.51        0.37        9.99103
    0.52        0.37        9.97396
    0.53        0.37        9.95773
    0.54        0.37        9.94229
    0.55        0.37        9.92761
    0.56        0.37        9.91365
    0.57        0.37        9.90036
    0.58        0.37        9.88771
    0.59        0.37        9.87567
    0.6        0.37        9.8642
    0.61        0.37        9.85329
    0.62        0.37        9.84289
    0.63        0.37        9.83299
    0.64        0.37        9.82356
    0.65        0.37        9.81458
    0.66        0.37        9.80602
    0.67        0.37        9.79788
    0.68        0.37        9.79013
    0.69        0.37        9.78276
    0.7        0.37        9.77574
    0.71        0.37        9.76908
    0.72        0.37        9.76275
    0.73        0.37        9.75675
    0.74        0.37        9.75106
    0.75        0.37        9.74566
    0.76        0.37        9.74057
    0.77        0.37        9.73575
    0.78        0.37        9.73122
    0.79        0.37        9.72695
    0.8        0.37        9.72295
    0.81        0.37        9.7192
    0.82        0.37        9.7157
    0.83        0.37        9.71244
    0.84        0.37        9.70943
    0.85        0.37        9.70665
    0.86        0.37        9.70388
    0.87        0.37        9.70111
    0.88        0.37        9.69834
    0.89        0.37        9.69557
    0.9        0.37        9.69302
    0.91        0.37        9.69069
    0.92        0.37        9.68858
    0.93        0.37        9.68668
    0.94        0.37        9.685
    0.95        0.37        9.68353
    0.96        0.37        9.68227
    0.97        0.37        9.68123
    0.98        0.37        9.6804
    0.99        0.37        9.67978
    1        0.37        9.67938
    0.51        0.38        9.99142
    0.52        0.38        9.97513
    0.53        0.38        9.95967
    0.54        0.38        9.94499
    0.55        0.38        9.93106
    0.56        0.38        9.91783
    0.57        0.38        9.90527
    0.58        0.38        9.89332
    0.59        0.38        9.88197
    0.6        0.38        9.87117
    0.61        0.38        9.8609
    0.62        0.38        9.85113
    0.63        0.38        9.84183
    0.64        0.38        9.83298
    0.65        0.38        9.82456
    0.66        0.38        9.81654
    0.67        0.38        9.80892
    0.68        0.38        9.80166
    0.69        0.38        9.79476
    0.7        0.38        9.7882
    0.71        0.38        9.78197
    0.72        0.38        9.77606
    0.73        0.38        9.77045
    0.74        0.38        9.76513
    0.75        0.38        9.7601
    0.76        0.38        9.75534
    0.77        0.38        9.75085
    0.78        0.38        9.74661
    0.79        0.38        9.74263
    0.8        0.38        9.7389
    0.81        0.38        9.7354
    0.82        0.38        9.73214
    0.83        0.38        9.72911
    0.84        0.38        9.7263
    0.85        0.38        9.72371
    0.86        0.38        9.72134
    0.87        0.38        9.71896
    0.88        0.38        9.71656
    0.89        0.38        9.71415
    0.9        0.38        9.71172
    0.91        0.38        9.70949
    0.92        0.38        9.70747
    0.93        0.38        9.70565
    0.94        0.38        9.70403
    0.95        0.38        9.70262
    0.96        0.38        9.7014
    0.97        0.38        9.70039
    0.98        0.38        9.69957
    0.99        0.38        9.69896
    1        0.38        9.69855
    0.51        0.39        9.99183
    0.52        0.39        9.97636
    0.53        0.39        9.96172
    0.54        0.39        9.94785
    0.55        0.39        9.93471
    0.56        0.39        9.92226
    0.57        0.39        9.91046
    0.58        0.39        9.89925
    0.59        0.39        9.88862
    0.6        0.39        9.87852
    0.61        0.39        9.86892
    0.62        0.39        9.8598
    0.63        0.39        9.85112
    0.64        0.39        9.84288
    0.65        0.39        9.83503
    0.66        0.39        9.82757
    0.67        0.39        9.82048
    0.68        0.39        9.81374
    0.69        0.39        9.80733
    0.7        0.39        9.80123
    0.71        0.39        9.79545
    0.72        0.39        9.78996
    0.73        0.39        9.78475
    0.74        0.39        9.77982
    0.75        0.39        9.77516
    0.76        0.39        9.77074
    0.77        0.39        9.76658
    0.78        0.39        9.76266
    0.79        0.39        9.75897
    0.8        0.39        9.75551
    0.81        0.39        9.75227
    0.82        0.39        9.74925
    0.83        0.39        9.74645
    0.84        0.39        9.74385
    0.85        0.39        9.74145
    0.86        0.39        9.73926
    0.87        0.39        9.73727
    0.88        0.39        9.73525
    0.89        0.39        9.73319
    0.9        0.39        9.73111
    0.91        0.39        9.72899
    0.92        0.39        9.72706
    0.93        0.39        9.72532
    0.94        0.39        9.72377
    0.95        0.39        9.7224
    0.96        0.39        9.72123
    0.97        0.39        9.72024
    0.98        0.39        9.71945
    0.99        0.39        9.71884
    1        0.39        9.71842
    0.51        0.4        9.99227
    0.52        0.4        9.97767
    0.53        0.4        9.96389
    0.54        0.4        9.95088
    0.55        0.4        9.93858
    0.56        0.4        9.92695
    0.57        0.4        9.91594
    0.58        0.4        9.90551
    0.59        0.4        9.89563
    0.6        0.4        9.88626
    0.61        0.4        9.87736
    0.62        0.4        9.86891
    0.63        0.4        9.86089
    0.64        0.4        9.85327
    0.65        0.4        9.84602
    0.66        0.4        9.83914
    0.67        0.4        9.8326
    0.68        0.4        9.82638
    0.69        0.4        9.82047
    0.7        0.4        9.81486
    0.71        0.4        9.80953
    0.72        0.4        9.80448
    0.73        0.4        9.79969
    0.74        0.4        9.79515
    0.75        0.4        9.79086
    0.76        0.4        9.7868
    0.77        0.4        9.78297
    0.78        0.4        9.77937
    0.79        0.4        9.77598
    0.8        0.4        9.7728
    0.81        0.4        9.76983
    0.82        0.4        9.76705
    0.83        0.4        9.76448
    0.84        0.4        9.76209
    0.85        0.4        9.75989
    0.86        0.4        9.75788
    0.87        0.4        9.75606
    0.88        0.4        9.75441
    0.89        0.4        9.75272
    0.9        0.4        9.75098
    0.91        0.4        9.74919
    0.92        0.4        9.74736
    0.93        0.4        9.7457
    0.94        0.4        9.74421
    0.95        0.4        9.7429
    0.96        0.4        9.74177
    0.97        0.4        9.74081
    0.98        0.4        9.74003
    0.99        0.4        9.73943
    1        0.4        9.73901
    0.51        0.41        9.99273
    0.52        0.41        9.97906
    0.53        0.41        9.9662
    0.54        0.41        9.95409
