x position        y position        field value
    0.44        0.09        9.78385
    0.45        0.09        9.78324
    0.46        0.09        9.78278
    0.47        0.09        9.78247
    0.48        0.09        9.78231
    0.49        0.09        9.78231
    0.5        0.09        9.78247
    0.01        0.1        9.99303
    0.02        0.1        9.97996
    0.03        0.1        9.96769
    0.04        0.1        9.95618
    0.05        0.1        9.94535
    0.06        0.1        9.93518
    0.07        0.1        9.92559
    0.08        0.1        9.91656
    0.09        0.1        9.90782
    0.1        0.1        9.89933
    0.11        0.1        9.89106
    0.12        0.1        9.88299
    0.13        0.1        9.87531
    0.14        0.1        9.86801
    0.15        0.1        9.86105
    0.16        0.1        9.85442
    0.17        0.1        9.84811
    0.18        0.1        9.8421
    0.19        0.1        9.83637
    0.2        0.1        9.83091
    0.21        0.1        9.82572
    0.22        0.1        9.82077
    0.23        0.1        9.81607
    0.24        0.1        9.81159
    0.25        0.1        9.80734
    0.26        0.1        9.80331
    0.27        0.1        9.79948
    0.28        0.1        9.79586
    0.29        0.1        9.79244
    0.3        0.1        9.7892
    0.31        0.1        9.78616
    0.32        0.1        9.78329
    0.33        0.1        9.78061
    0.34        0.1        9.7781
    0.35        0.1        9.77576
    0.36        0.1        9.77359
    0.37        0.1        9.77159
    0.38        0.1        9.76975
    0.39        0.1        9.76808
    0.4        0.1        9.76657
    0.41        0.1        9.76523
    0.42        0.1        9.76404
    0.43        0.1        9.76301
    0.44        0.1        9.76215
    0.45        0.1        9.76145
    0.46        0.1        9.76092
    0.47        0.1        9.76054
    0.48        0.1        9.76034
    0.49        0.1        9.7603
    0.5        0.1        9.76043
    0.01        0.11        9.99254
    0.02        0.11        9.9785
    0.03        0.11        9.96528
    0.04        0.11        9.95282
    0.05        0.11        9.94108
    0.06        0.11        9.92999
    0.07        0.11        9.91953
    0.08        0.11        9.90965
    0.09        0.11        9.90031
    0.1        0.11        9.89125
    0.11        0.11        9.88244
    0.12        0.11        9.87386
    0.13        0.11        9.86547
    0.14        0.11        9.85748
    0.15        0.11        9.84987
    0.16        0.11        9.84261
    0.17        0.11        9.8357
    0.18        0.11        9.82911
    0.19        0.11        9.82283
    0.2        0.11        9.81684
    0.21        0.11        9.81114
    0.22        0.11        9.80571
    0.23        0.11        9.80055
    0.24        0.11        9.79564
    0.25        0.11        9.79097
    0.26        0.11        9.78653
    0.27        0.11        9.78233
    0.28        0.11        9.77835
    0.29        0.11        9.77458
    0.3        0.11        9.77103
    0.31        0.11        9.76768
    0.32        0.11        9.76453
    0.33        0.11        9.76157
    0.34        0.11        9.75881
    0.35        0.11        9.75623
    0.36        0.11        9.75385
    0.37        0.11        9.75164
    0.38        0.11        9.74962
    0.39        0.11        9.74777
    0.4        0.11        9.7461
    0.41        0.11        9.74461
    0.42        0.11        9.7433
    0.43        0.11        9.74216
    0.44        0.11        9.74119
    0.45        0.11        9.7404
    0.46        0.11        9.73979
    0.47        0.11        9.73935
    0.48        0.11        9.7391
    0.49        0.11        9.73902
    0.5        0.11        9.73911
    0.01        0.12        9.99209
    0.02        0.12        9.97713
    0.03        0.12        9.96301
    0.04        0.12        9.94966
    0.05        0.12        9.93703
    0.06        0.12        9.92509
    0.07        0.12        9.91379
    0.08        0.12        9.9031
    0.09        0.12        9.89297
    0.1        0.12        9.88337
    0.11        0.12        9.87405
    0.12        0.12        9.86497
    0.13        0.12        9.85612
    0.14        0.12        9.84747
    0.15        0.12        9.83923
    0.16        0.12        9.83136
    0.17        0.12        9.82386
    0.18        0.12        9.81671
    0.19        0.12        9.80989
    0.2        0.12        9.80339
    0.21        0.12        9.79719
    0.22        0.12        9.79129
    0.23        0.12        9.78568
    0.24        0.12        9.78033
    0.25        0.12        9.77526
    0.26        0.12        9.77043
    0.27        0.12        9.76586
    0.28        0.12        9.76152
    0.29        0.12        9.75742
    0.3        0.12        9.75355
    0.31        0.12        9.7499
    0.32        0.12        9.74646
    0.33        0.12        9.74324
    0.34        0.12        9.74023
    0.35        0.12        9.73742
    0.36        0.12        9.73482
    0.37        0.12        9.73241
    0.38        0.12        9.7302
    0.39        0.12        9.72818
    0.4        0.12        9.72636
    0.41        0.12        9.72472
    0.42        0.12        9.72328
    0.43        0.12        9.72202
    0.44        0.12        9.72096
    0.45        0.12        9.72008
    0.46        0.12        9.71939
    0.47        0.12        9.71889
    0.48        0.12        9.71858
    0.49        0.12        9.71846
    0.5        0.12        9.71852
    0.01        0.13        9.99165
    0.02        0.13        9.97584
    0.03        0.13        9.96086
    0.04        0.13        9.94666
    0.05        0.13        9.93321
    0.06        0.13        9.92045
    0.07        0.13        9.90835
    0.08        0.13        9.89688
    0.09        0.13        9.88599
    0.1        0.13        9.87566
    0.11        0.13        9.86585
    0.12        0.13        9.85632
    0.13        0.13        9.84703
    0.14        0.13        9.83797
    0.15        0.13        9.8291
    0.16        0.13        9.82064
    0.17        0.13        9.81257
    0.18        0.13        9.80488
    0.19        0.13        9.79753
    0.2        0.13        9.79053
    0.21        0.13        9.78385
    0.22        0.13        9.77749
    0.23        0.13        9.77143
    0.24        0.13        9.76567
    0.25        0.13        9.76019
    0.26        0.13        9.75498
    0.27        0.13        9.75004
    0.28        0.13        9.74536
    0.29        0.13        9.74093
    0.3        0.13        9.73675
    0.31        0.13        9.7328
    0.32        0.13        9.72909
    0.33        0.13        9.72561
    0.34        0.13        9.72235
    0.35        0.13        9.71931
    0.36        0.13        9.71649
    0.37        0.13        9.71388
    0.38        0.13        9.71149
    0.39        0.13        9.7093
    0.4        0.13        9.70732
    0.41        0.13        9.70554
    0.42        0.13        9.70397
    0.43        0.13        9.7026
    0.44        0.13        9.70143
    0.45        0.13        9.70046
    0.46        0.13        9.6997
    0.47        0.13        9.69913
    0.48        0.13        9.69877
    0.49        0.13        9.69861
    0.5        0.13        9.69864
    0.01        0.14        9.99125
    0.02        0.14        9.97462
    0.03        0.14        9.95882
    0.04        0.14        9.94383
    0.05        0.14        9.92958
    0.06        0.14        9.91605
    0.07        0.14        9.90319
    0.08        0.14        9.89097
    0.09        0.14        9.87936
    0.1        0.14        9.86833
    0.11        0.14        9.85784
    0.12        0.14        9.84787
    0.13        0.14        9.83816
    0.14        0.14        9.82871
    0.15        0.14        9.81947
    0.16        0.14        9.81044
    0.17        0.14        9.80182
    0.18        0.14        9.79359
    0.19        0.14        9.78573
    0.2        0.14        9.77824
    0.21        0.14        9.7711
    0.22        0.14        9.76428
    0.23        0.14        9.7578
    0.24        0.14        9.75162
    0.25        0.14        9.74575
    0.26        0.14        9.74017
    0.27        0.14        9.73487
    0.28        0.14        9.72985
    0.29        0.14        9.7251
    0.3        0.14        9.72061
    0.31        0.14        9.71637
    0.32        0.14        9.71239
    0.33        0.14        9.70865
    0.34        0.14        9.70515
    0.35        0.14        9.70188
    0.36        0.14        9.69885
    0.37        0.14        9.69605
    0.38        0.14        9.69347
    0.39        0.14        9.69111
    0.4        0.14        9.68898
    0.41        0.14        9.68706
    0.42        0.14        9.68536
    0.43        0.14        9.68388
    0.44        0.14        9.68261
    0.45        0.14        9.68155
    0.46        0.14        9.68071
    0.47        0.14        9.68008
    0.48        0.14        9.67966
    0.49        0.14        9.67946
    0.5        0.14        9.67946
    0.01        0.15        9.99086
    0.02        0.15        9.97346
    0.03        0.15        9.9569
    0.04        0.15        9.94114
    0.05        0.15        9.92614
    0.06        0.15        9.91187
    0.07        0.15        9.89828
    0.08        0.15        9.88536
    0.09        0.15        9.87306
    0.1        0.15        9.86135
    0.11        0.15        9.8502
    0.12        0.15        9.8396
    0.13        0.15        9.8295
    0.14        0.15        9.81967
    0.15        0.15        9.81009
    0.16        0.15        9.80073
    0.17        0.15        9.79157
    0.18        0.15        9.78283
    0.19        0.15        9.77448
    0.2        0.15        9.76651
    0.21        0.15        9.7589
    0.22        0.15        9.75166
    0.23        0.15        9.74475
    0.24        0.15        9.73817
    0.25        0.15        9.73191
    0.26        0.15        9.72597
    0.27        0.15        9.72032
    0.28        0.15        9.71497
    0.29        0.15        9.7099
    0.3        0.15        9.70511
    0.31        0.15        9.70059
    0.32        0.15        9.69634
    0.33        0.15        9.69235
    0.34        0.15        9.68861
    0.35        0.15        9.68512
    0.36        0.15        9.68188
    0.37        0.15        9.67888
    0.38        0.15        9.67613
    0.39        0.15        9.6736
    0.4        0.15        9.67132
    0.41        0.15        9.66926
    0.42        0.15        9.66743
    0.43        0.15        9.66584
    0.44        0.15        9.66447
    0.45        0.15        9.66332
    0.46        0.15        9.6624
    0.47        0.15        9.66171
    0.48        0.15        9.66124
    0.49        0.15        9.66099
    0.5        0.15        9.66097
    0.01        0.16        9.99049
    0.02        0.16        9.97236
    0.03        0.16        9.95507
    0.04        0.16        9.93859
    0.05        0.16        9.92287
    0.06        0.16        9.9079
    0.07        0.16        9.89362
    0.08        0.16        9.88002
    0.09        0.16        9.86706
    0.1        0.16        9.8547
    0.11        0.16        9.84293
    0.12        0.16        9.83171
    0.13        0.16        9.82103
    0.14        0.16        9.81085
    0.15        0.16        9.80094
    0.16        0.16        9.79126
    0.17        0.16        9.78181
    0.18        0.16        9.77257
    0.19        0.16        9.76374
    0.2        0.16        9.75531
    0.21        0.16        9.74726
    0.22        0.16        9.73959
    0.23        0.16        9.73227
    0.24        0.16        9.7253
    0.25        0.16        9.71867
    0.26        0.16        9.71237
    0.27        0.16        9.70638
    0.28        0.16        9.7007
    0.29        0.16        9.69532
    0.3        0.16        9.69024
    0.31        0.16        9.68545
    0.32        0.16        9.68093
    0.33        0.16        9.67669
    0.34        0.16        9.67272
    0.35        0.16        9.66902
    0.36        0.16        9.66557
    0.37        0.16        9.66238
    0.38        0.16        9.65945
    0.39        0.16        9.65676
    0.4        0.16        9.65432
    0.41        0.16        9.65213
    0.42        0.16        9.65018
    0.43        0.16        9.64847
    0.44        0.16        9.647
    0.45        0.16        9.64577
    0.46        0.16        9.64477
    0.47        0.16        9.64401
    0.48        0.16        9.64349
    0.49        0.16        9.64321
    0.5        0.16        9.64315
    0.01        0.17        9.99014
    0.02        0.17        9.97131
    0.03        0.17        9.95333
    0.04        0.17        9.93616
    0.05        0.17        9.91977
    0.06        0.17        9.90413
    0.07        0.17        9.8892
    0.08        0.17        9.87495
    0.09        0.17        9.86135
    0.1        0.17        9.84838
    0.11        0.17        9.836
    0.12        0.17        9.8242
    0.13        0.17        9.81294
    0.14        0.17        9.80221
    0.15        0.17        9.79199
    0.16        0.17        9.78202
    0.17        0.17        9.7723
    0.18        0.17        9.7628
    0.19        0.17        9.7535
    0.2        0.17        9.74462
    0.21        0.17        9.73614
    0.22        0.17        9.72806
    0.23        0.17        9.72034
    0.24        0.17        9.71299
    0.25        0.17        9.706
    0.26        0.17        9.69935
    0.27        0.17        9.69303
    0.28        0.17        9.68703
    0.29        0.17        9.68136
    0.3        0.17        9.67599
    0.31        0.17        9.67092
    0.32        0.17        9.66615
    0.33        0.17        9.66167
    0.34        0.17        9.65747
    0.35        0.17        9.65355
    0.36        0.17        9.6499
    0.37        0.17        9.64653
    0.38        0.17        9.64342
    0.39        0.17        9.64057
    0.4        0.17        9.63799
    0.41        0.17        9.63566
    0.42        0.17        9.63359
    0.43        0.17        9.63177
    0.44        0.17        9.6302
    0.45        0.17        9.62888
    0.46        0.17        9.62781
    0.47        0.17        9.62699
    0.48        0.17        9.62641
    0.49        0.17        9.62608
    0.5        0.17        9.626
    0.01        0.18        9.98981
    0.02        0.18        9.97032
    0.03        0.18        9.95168
    0.04        0.18        9.93386
    0.05        0.18        9.91683
    0.06        0.18        9.90054
    0.07        0.18        9.88498
    0.08        0.18        9.87012
    0.09        0.18        9.85592
    0.1        0.18        9.84235
    0.11        0.18        9.8294
    0.12        0.18        9.81703
    0.13        0.18        9.80523
    0.14        0.18        9.79397
    0.15        0.18        9.78323
    0.16        0.18        9.77299
    0.17        0.18        9.76301
    0.18        0.18        9.75327
    0.19        0.18        9.74375
    0.2        0.18        9.73443
    0.21        0.18        9.72554
    0.22        0.18        9.71705
    0.23        0.18        9.70895
    0.24        0.18        9.70123
    0.25        0.18        9.69388
    0.26        0.18        9.68689
    0.27        0.18        9.68025
    0.28        0.18        9.67395
    0.29        0.18        9.66798
    0.3        0.18        9.66233
    0.31        0.18        9.657
    0.32        0.18        9.65198
    0.33        0.18        9.64726
    0.34        0.18        9.64284
    0.35        0.18        9.63871
    0.36        0.18        9.63487
    0.37        0.18        9.63131
    0.38        0.18        9.62803
    0.39        0.18        9.62503
    0.4        0.18        9.62229
    0.41        0.18        9.61983
    0.42        0.18        9.61764
    0.43        0.18        9.61571
    0.44        0.18        9.61404
    0.45        0.18        9.61264
    0.46        0.18        9.61149
    0.47        0.18        9.61061
    0.48        0.18        9.60998
    0.49        0.18        9.60962
    0.5        0.18        9.6095
    0.01        0.19        9.9895
    0.02        0.19        9.96938
    0.03        0.19        9.95012
    0.04        0.19        9.93168
    0.05        0.19        9.91403
    0.06        0.19        9.89714
    0.07        0.19        9.88098
    0.08        0.19        9.86552
    0.09        0.19        9.85074
    0.1        0.19        9.83662
    0.11        0.19        9.82311
    0.12        0.19        9.81021
    0.13        0.19        9.79788
    0.14        0.19        9.78611
    0.15        0.19        9.77487
    0.16        0.19        9.76415
    0.17        0.19        9.75393
    0.18        0.19        9.74396
    0.19        0.19        9.73424
    0.2        0.19        9.72473
    0.21        0.19        9.71543
    0.22        0.19        9.70655
    0.23        0.19        9.69808
    0.24        0.19        9.69001
    0.25        0.19        9.68231
    0.26        0.19        9.67499
    0.27        0.19        9.66804
    0.28        0.19        9.66143
    0.29        0.19        9.65518
    0.3        0.19        9.64926
    0.31        0.19        9.64367
    0.32        0.19        9.6384
    0.33        0.19        9.63345
    0.34        0.19        9.62881
    0.35        0.19        9.62448
    0.36        0.19        9.62045
    0.37        0.19        9.61671
    0.38        0.19        9.61326
    0.39        0.19        9.6101
    0.4        0.19        9.60723
    0.41        0.19        9.60464
    0.42        0.19        9.60233
    0.43        0.19        9.60029
    0.44        0.19        9.59853
    0.45        0.19        9.59704
    0.46        0.19        9.59582
    0.47        0.19        9.59488
    0.48        0.19        9.5942
    0.49        0.19        9.59379
    0.5        0.19        9.59365
    0.01        0.2        9.9892
    0.02        0.2        9.96849
    0.03        0.2        9.94863
    0.04        0.2        9.9296
    0.05        0.2        9.91137
    0.06        0.2        9.8939
    0.07        0.2        9.87717
    0.08        0.2        9.86115
    0.09        0.2        9.84582
    0.1        0.2        9.83116
    0.11        0.2        9.81712
    0.12        0.2        9.8037
    0.13        0.2        9.79087
    0.14        0.2        9.77861
    0.15        0.2        9.7669
    0.16        0.2        9.75572
    0.17        0.2        9.74505
    0.18        0.2        9.73487
    0.19        0.2        9.72495
    0.2        0.2        9.71527
    0.21        0.2        9.7058
    0.22        0.2        9.69655
    0.23        0.2        9.68772
    0.24        0.2        9.67929
    0.25        0.2        9.67127
    0.26        0.2        9.66363
    0.27        0.2        9.65637
    0.28        0.2        9.64947
    0.29        0.2        9.64294
    0.3        0.2        9.63676
    0.31        0.2        9.63092
    0.32        0.2        9.62541
    0.33        0.2        9.62024
    0.34        0.2        9.61538
    0.35        0.2        9.61085
    0.36        0.2        9.60663
    0.37        0.2        9.60272
    0.38        0.2        9.59911
    0.39        0.2        9.5958
    0.4        0.2        9.59279
    0.41        0.2        9.59007
    0.42        0.2        9.58764
    0.43        0.2        9.5855
    0.44        0.2        9.58364
    0.45        0.2        9.58207
    0.46        0.2        9.58078
    0.47        0.2        9.57977
    0.48        0.2        9.57904
    0.49        0.2        9.5786
